created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweeted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-10T13:54:42Z,1568598846934257700,1568598846934257664,"La situation autour de la centrale de Zaporijjia demeure très préoccupante. Avec le Président Zelensky, nous partageons la même exigence : pour garantir la sécurité et la sûreté des installations nucléaires, les forces russes doivent se retirer de la zone.",FALSE,256,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,964,5620,FALSE,FALSE,fr,NA,NA,NA,,,,"La situation autour de la centrale de Zaporijjia demeure très préoccupante. Avec le Président Zelensky, nous partageons la même exigence : pour garantir la sécurité et la sûreté des installations nucléaires, les forces russes doivent se retirer de la zone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T21:18:51Z,156834823276109e4,1568348232761090054,"Pour notre agriculture, nous devons assurer le renouvellement des générations. C’est le pacte que je propose. Nos efforts sur la formation, sur la transmission, sur l’installation, seront massifs. Et la transition écologique, l’adaptation au climat, au cœur de l'agriculture. https://t.co/x2HePGji4O",FALSE,275,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,477,2508,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Pour notre agriculture, nous devons assurer le renouvellement des générations. C’est le pacte que je propose. Nos efforts sur la formation, sur la transmission, sur l’installation, seront massifs. Et la transition écologique, l’adaptation au climat, au cœur de l'agriculture. https://t.co/x2HePGji4O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T19:13:48Z,1568316760260022300,1568316760260022272,La Nation doit se tenir aux côtés de nos agriculteurs et de notre agriculture pour assurer notre souveraineté alimentaire. https://t.co/yvua2BNXYR,FALSE,122,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,579,2873,FALSE,FALSE,fr,FALSE,NA,NA,,,,La Nation doit se tenir aux côtés de nos agriculteurs et de notre agriculture pour assurer notre souveraineté alimentaire. https://t.co/yvua2BNXYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T10:16:26Z,1568181528932356e3,1568181528932356099,"To you, she was your Queen. 
To us, she was The Queen.
She will be with all of us forever. https://t.co/PaL1DRmlHK",FALSE,90,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12376,110420,FALSE,FALSE,en,FALSE,NA,NA,,,,"To you, she was your Queen. 
To us, she was The Queen.
She will be with all of us forever. https://t.co/PaL1DRmlHK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T17:48:32Z,1567932916734337e3,1567932916734337024,"Her Majesty Queen Elizabeth II embodied the British nation’s continuity and unity for over 70 years. I remember her as a friend of France, a kind-hearted queen who has left a lasting impression on her country and her century.",FALSE,225,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6966,73485,FALSE,FALSE,en,NA,NA,NA,,,,"Her Majesty Queen Elizabeth II embodied the British nation’s continuity and unity for over 70 years. I remember her as a friend of France, a kind-hearted queen who has left a lasting impression on her country and her century.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T17:46:40Z,1567932445349089300,1567932445349089280,"Sa Majesté la Reine Elizabeth II a incarné la continuité et l’unité de la nation britannique plus de 70 ans durant. Je garde le souvenir d’une amie de la France, une reine de cœur qui a marqué à jamais son pays et son siècle.",FALSE,225,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7300,65560,FALSE,FALSE,fr,NA,NA,NA,,,,"Sa Majesté la Reine Elizabeth II a incarné la continuité et l’unité de la nation britannique plus de 70 ans durant. Je garde le souvenir d’une amie de la France, une reine de cœur qui a marqué à jamais son pays et son siècle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T17:39:42Z,1567930692050505700,1567930692050505733,https://t.co/d8K50rXji5,FALSE,0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13963,178924,FALSE,FALSE,zxx,FALSE,NA,NA,,,,https://t.co/d8K50rXji5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T11:41:04Z,1567840440048668700,1567840440048668675,"Bâtir du consensus, remettre les Françaises et les Français au cœur des grandes décisions, agir sur le terrain : c’est ce que nous voulons tous pour notre pays, c’est l’objectif du Conseil national de la refondation. https://t.co/fxjVZoWOh3",FALSE,216,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,635,2796,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Bâtir du consensus, remettre les Françaises et les Français au cœur des grandes décisions, agir sur le terrain : c’est ce que nous voulons tous pour notre pays, c’est l’objectif du Conseil national de la refondation. https://t.co/fxjVZoWOh3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T18:46:52Z,1567222819435446300,1567222819435446273,"Mes chers compatriotes des Antilles,
Cinq années sont passées depuis Irma.
Nous avons fait bloc.
Nous avons fait Nation. https://t.co/xOEMdmHK12",FALSE,120,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,434,2112,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Mes chers compatriotes des Antilles,
Cinq années sont passées depuis Irma.
Nous avons fait bloc.
Nous avons fait Nation. https://t.co/xOEMdmHK12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T20:10:00Z,1566881352225411e3,1566881352225411072,"Avec l’Allemagne, nous serons solidaires en renforçant nos échanges de gaz et d’électricité. Nous défendrons la mise en œuvre d’un mécanisme européen qui mettra à contribution les producteurs d’énergie dont les coûts de production sont bien inférieurs au prix du marché. https://t.co/3C4HwzFsdg",FALSE,270,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,461,1908,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Avec l’Allemagne, nous serons solidaires en renforçant nos échanges de gaz et d’électricité. Nous défendrons la mise en œuvre d’un mécanisme européen qui mettra à contribution les producteurs d’énergie dont les coûts de production sont bien inférieurs au prix du marché. https://t.co/3C4HwzFsdg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T19:54:22Z,1566877420178870300,1566877420178870276,"Avec les mesures que nous avons prises très tôt en France, nous avons évité une hausse de 50 à 70% des prix du gaz et de l'électricité. Protéger, c'est le sens de notre action. https://t.co/8diO9wJhkv",FALSE,176,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,544,2161,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Avec les mesures que nous avons prises très tôt en France, nous avons évité une hausse de 50 à 70% des prix du gaz et de l'électricité. Protéger, c'est le sens de notre action. https://t.co/8diO9wJhkv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T19:51:56Z,1566876808481755100,1566876808481755136,"En Européens, nous avons diversifié nos approvisionnements, constitué des stocks, et resterons solidaires. Grâce à la mobilisation active des Françaises et des Français, nous pouvons économiser 10% de notre consommation énergétique. Ensemble, nous ferons face.",FALSE,260,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1566876806560579600,1566876806560579590,1976143068,1976143068,EmmanuelMacron,,,,NA,FALSE,312,1636,FALSE,FALSE,fr,NA,NA,NA,,,,"En Européens, nous avons diversifié nos approvisionnements, constitué des stocks, et resterons solidaires. Grâce à la mobilisation active des Françaises et des Français, nous pouvons économiser 10% de notre consommation énergétique. Ensemble, nous ferons face.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T19:51:56Z,1566876806560579600,1566876806560579590,"Nous préparer pour ne connaître aucune coupure de gaz ou d'électricité cet hiver, c'est ce que nous faisons. Les solutions sont entre nos mains : être au rendez-vous de la solidarité et de la sobriété.",FALSE,201,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,871,5295,FALSE,FALSE,fr,NA,NA,NA,,,,"Nous préparer pour ne connaître aucune coupure de gaz ou d'électricité cet hiver, c'est ce que nous faisons. Les solutions sont entre nos mains : être au rendez-vous de la solidarité et de la sobriété.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T18:40:23Z,1566858800656797700,1566858800656797697,"Congratulations to Liz Truss on her election. The British people are our friends, the British nation is our ally. Let us continue working together to defend our shared interests.",FALSE,178,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1865,22765,FALSE,FALSE,en,NA,NA,NA,,,,"Congratulations to Liz Truss on her election. The British people are our friends, the British nation is our ally. Let us continue working together to defend our shared interests.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T18:40:05Z,1566858725079617500,1566858725079617548,"Toutes mes félicitations à Liz Truss pour son élection. Le peuple britannique est un peuple ami, la Nation britannique, notre alliée. Continuons à travailler ensemble pour la défense de nos intérêts communs.",FALSE,207,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,418,2786,FALSE,FALSE,fr,NA,NA,NA,,,,"Toutes mes félicitations à Liz Truss pour son élection. Le peuple britannique est un peuple ami, la Nation britannique, notre alliée. Continuons à travailler ensemble pour la défense de nos intérêts communs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T13:57:55Z,1565338164168134700,1565338164168134659,"Jamais depuis des décennies les déséquilibres du monde ne nous auront aussi directement affectés. Face à ce basculement, la France doit continuer de défendre ses valeurs, universelles. La France doit jouer tout son rôle de puissance d’équilibres. https://t.co/b4Yk1bb9HR",FALSE,246,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,829,3542,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Jamais depuis des décennies les déséquilibres du monde ne nous auront aussi directement affectés. Face à ce basculement, la France doit continuer de défendre ses valeurs, universelles. La France doit jouer tout son rôle de puissance d’équilibres. https://t.co/b4Yk1bb9HR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T05:02:02Z,1565203303805378600,1565203303805378560,À vous qui reprenez le chemin de l'école : bonne rentrée !,FALSE,58,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1251,15967,FALSE,FALSE,fr,NA,NA,NA,,,,À vous qui reprenez le chemin de l'école : bonne rentrée !,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31T08:55:36Z,1564899693531914200,1564899693531914240,"Мои соболезнования в связи со смертью Михаила Горбачева, человека мира, решения которого открыли россиянам путь к свободе. Его приверженность миру в Европе изменила нашу общую историю.",FALSE,184,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,904,10410,FALSE,FALSE,ru,NA,NA,NA,,,,"Мои соболезнования в связи со смертью Михаила Горбачева, человека мира, решения которого открыли россиянам путь к свободе. Его приверженность миру в Европе изменила нашу общую историю.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T22:50:40Z,1564747458512666600,1564747458512666629,"Mes condoléances pour la disparition de Mikhaïl Gorbatchev, homme de paix dont les choix ont ouvert un chemin de liberté aux Russes. Son engagement pour la paix en Europe a changé notre histoire commune.",FALSE,203,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1463,9657,FALSE,FALSE,fr,NA,NA,NA,,,,"Mes condoléances pour la disparition de Mikhaïl Gorbatchev, homme de paix dont les choix ont ouvert un chemin de liberté aux Russes. Son engagement pour la paix en Europe a changé notre histoire commune.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T06:45:00Z,1564504440349941800,1564504440349941760,عاشت الصداقة بين الجزائر وفرنسا! https://t.co/TU0KLUXwKi,FALSE,32,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,351,1946,FALSE,FALSE,ar,FALSE,NA,NA,,,,عاشت الصداقة بين الجزائر وفرنسا! https://t.co/TU0KLUXwKi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T06:38:00Z,1564502678243360800,1564502678243360768,Vive l'amitié entre l'Algérie et la France ! https://t.co/Ram4AnGmQl,FALSE,44,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1038,7204,FALSE,FALSE,fr,FALSE,NA,NA,,,,Vive l'amitié entre l'Algérie et la France ! https://t.co/Ram4AnGmQl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T20:53:26Z,1563630792252727300,1563630792252727296,"Our thoughts go out to the Pakistani people facing terrible floods, to the families of the countless people missing and to the populations affected. France stands ready to provide help.",FALSE,185,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2072,13172,FALSE,FALSE,en,NA,NA,NA,,,,"Our thoughts go out to the Pakistani people facing terrible floods, to the families of the countless people missing and to the populations affected. France stands ready to provide help.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T19:40:41Z,1563612486129324e3,1563612486129324034,"Au peuple pakistanais qui fait face à de terribles inondations, aux familles des innombrables personnes disparues et aux populations sinistrées, nous adressons nos pensées. La France est prête à apporter son aide.",FALSE,213,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1259,8243,FALSE,FALSE,fr,NA,NA,NA,,,,"Au peuple pakistanais qui fait face à de terribles inondations, aux familles des innombrables personnes disparues et aux populations sinistrées, nous adressons nos pensées. La France est prête à apporter son aide.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T15:20:46Z,1563547076125925400,1563547076125925376,أشكر مدينتيّ الجزائر العاصمة ووهران على استضافتهما، وأشكر شبابكما، وسنواصل نسج سير هذه الحيوات التي تربطنا من خلال الثقافة والرياضة وريادة الأعمال. https://t.co/Qdg5HGzFtK,FALSE,147,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,325,1701,FALSE,FALSE,ar,FALSE,NA,NA,,,,أشكر مدينتيّ الجزائر العاصمة ووهران على استضافتهما، وأشكر شبابكما، وسنواصل نسج سير هذه الحيوات التي تربطنا من خلال الثقافة والرياضة وريادة الأعمال. https://t.co/Qdg5HGzFtK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T15:12:15Z,1563544931368829e3,1563544931368828936,"Alger, Oran, merci pour votre accueil. Merci à votre jeunesse. Par la culture et le sport, par l’entreprenariat, continuons à écrire ensemble ces récits de vies qui nous lient. https://t.co/tnTCBfA5FU",FALSE,176,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,781,3644,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Alger, Oran, merci pour votre accueil. Merci à votre jeunesse. Par la culture et le sport, par l’entreprenariat, continuons à écrire ensemble ces récits de vies qui nous lient. https://t.co/tnTCBfA5FU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T18:49:13Z,1563237145627598800,1563237145627598848,حرصتُ، في الجزائر العاصمة، على شكر كل من يسهمون في إحياء العلاقة التي تجمعنا على ضفتي البحر الأبيض المتوسط، فلنفخر بهم وبما يمثلونها من كنوز أقدار مترابطة ومسارات متداخلة لحياة أشخاص يقيمون كل يوم روابط جديدة بين فرنسا والجزائر. https://t.co/Uc5kdR3xUE,FALSE,228,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,240,1320,FALSE,FALSE,ar,FALSE,NA,NA,,,,حرصتُ، في الجزائر العاصمة، على شكر كل من يسهمون في إحياء العلاقة التي تجمعنا على ضفتي البحر الأبيض المتوسط، فلنفخر بهم وبما يمثلونها من كنوز أقدار مترابطة ومسارات متداخلة لحياة أشخاص يقيمون كل يوم روابط جديدة بين فرنسا والجزائر. https://t.co/Uc5kdR3xUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T18:48:11Z,1563236883626606600,1563236883626606594,"À Alger, j'ai tenu à remercier celles et ceux qui font vivre notre relation sur les deux rives de la Méditerranée. Soyons fiers d’eux, fiers de ces trésors de destins liés et de vies croisées qui chaque jour créent de nouveaux liens entre la France et l'Algérie. https://t.co/z9HitAU38c",FALSE,262,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,551,3167,FALSE,FALSE,fr,FALSE,NA,NA,,,,"À Alger, j'ai tenu à remercier celles et ceux qui font vivre notre relation sur les deux rives de la Méditerranée. Soyons fiers d’eux, fiers de ces trésors de destins liés et de vies croisées qui chaque jour créent de nouveaux liens entre la France et l'Algérie. https://t.co/z9HitAU38c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T15:38:11Z,1563189068976226300,1563189068976226304,"À Alger, avec de jeunes entrepreneurs. Dans le grand pacte que je veux ouvrir avec la jeunesse, les sujets d'innovation et de digital seront clés. https://t.co/y9NYxeKznx",FALSE,146,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,383,1813,FALSE,FALSE,fr,FALSE,NA,NA,,,,"À Alger, avec de jeunes entrepreneurs. Dans le grand pacte que je veux ouvrir avec la jeunesse, les sujets d'innovation et de digital seront clés. https://t.co/y9NYxeKznx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T08:14:37Z,1563077443677593600,1563077443677593600,تمثل الجزائر بلدًا أساسيًا بالنسبة لفرنسا، بفعل الماضي المشترك الذي يجمعنا والحاضر الذي نتشاطره وجميع التحديات التي سنواجهها في المستقبل. وتتطلب منا مسؤوليتنا تجاه الشباب الفرنسي والشباب الجزائري تجديد شراكتنا وتعزيزها. https://t.co/SLITRoEeV4,FALSE,219,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,340,2509,FALSE,FALSE,ar,FALSE,NA,NA,,,,تمثل الجزائر بلدًا أساسيًا بالنسبة لفرنسا، بفعل الماضي المشترك الذي يجمعنا والحاضر الذي نتشاطره وجميع التحديات التي سنواجهها في المستقبل. وتتطلب منا مسؤوليتنا تجاه الشباب الفرنسي والشباب الجزائري تجديد شراكتنا وتعزيزها. https://t.co/SLITRoEeV4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25T21:46:38Z,1562919406732181500,1562919406732181508,"Par notre passé commun, par notre présent partagé et par tous les défis futurs, l'Algérie est un pays essentiel pour la France. Renforcer et renouveler notre partenariat, nous le devons à la jeunesse de France, à la jeunesse d'Algérie. https://t.co/k52u5v2Nqn",FALSE,235,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,963,6584,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Par notre passé commun, par notre présent partagé et par tous les défis futurs, l'Algérie est un pays essentiel pour la France. Renforcer et renouveler notre partenariat, nous le devons à la jeunesse de France, à la jeunesse d'Algérie. https://t.co/k52u5v2Nqn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24T10:23:11Z,1562385021260157e3,1562385021260156929,"Українки, Українці, іменем Франції в цей День Незалежності України Я передаю вам послання дружби.

Ukrainiennes, Ukrainiens, au nom de la France, en ce Jour de l'Indépendance de l'Ukraine, je tenais à vous adresser ce message d’amitié. https://t.co/QhFZBphFQ1",FALSE,235,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1890,10115,FALSE,FALSE,und,FALSE,NA,NA,,,,"Українки, Українці, іменем Франції в цей День Незалежності України Я передаю вам послання дружби.

Ukrainiennes, Ukrainiens, au nom de la France, en ce Jour de l'Indépendance de l'Ukraine, je tenais à vous adresser ce message d’amitié. https://t.co/QhFZBphFQ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T23:20:26Z,1560768684938895400,1560768684938895360,"La France comme Nation et comme République n’est jamais un acquis, jamais un droit mais un legs à transmettre, un combat à mener. Face aux incertitudes, à l’adversité du temps qui vient, nous devons rester unis et ne rien céder de nos valeurs. https://t.co/7CLIXmmIT7",FALSE,243,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1560767086598783e3,1560767086598782978,1976143068,1976143068,EmmanuelMacron,,,,NA,FALSE,564,2593,FALSE,FALSE,fr,FALSE,NA,NA,,,,"La France comme Nation et comme République n’est jamais un acquis, jamais un droit mais un legs à transmettre, un combat à mener. Face aux incertitudes, à l’adversité du temps qui vient, nous devons rester unis et ne rien céder de nos valeurs. https://t.co/7CLIXmmIT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19T23:14:05Z,1560767086598783e3,1560767086598782978,"Grâce aux combattants qui nous ont libéré il y a 78 ans, grâce à l’Europe, nous sommes devenus une Nation de paix et de liberté. Soyons dignes de cette histoire et soyons aussi exigeants avec nous-mêmes que nous sommes fiers de nos héros. https://t.co/AGQyctOBNr",FALSE,238,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,880,5077,FALSE,FALSE,fr,FALSE,NA,NA,,,,"Grâce aux combattants qui nous ont libéré il y a 78 ans, grâce à l’Europe, nous sommes devenus une Nation de paix et de liberté. Soyons dignes de cette histoire et soyons aussi exigeants avec nous-mêmes que nous sommes fiers de nos héros. https://t.co/AGQyctOBNr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18T20:04:47Z,1560357056867082200,1560357056867082240,"Ce soir, je veux réexprimer mon soutien et celui de la Nation aux Corses qui ont été durement touchés. Je pense aux victimes et à leurs familles. Merci aux forces de secours mobilisées pour sauver des vies et venir en aide aux habitants sinistrés. Cette nuit, restez prudents.",FALSE,276,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,933,6072,FALSE,FALSE,fr,NA,NA,NA,,,,"Ce soir, je veux réexprimer mon soutien et celui de la Nation aux Corses qui ont été durement touchés. Je pense aux victimes et à leurs familles. Merci aux forces de secours mobilisées pour sauver des vies et venir en aide aux habitants sinistrés. Cette nuit, restez prudents.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T06:11:03Z,1559060078745079800,1559060078745079808,"प्रिय मित्र @NarendraModi, प्रिय भारतवासियों, स्वतंत्रता दिवस की हार्दिक बधाइयाँ! आप जब पिछले 75 वर्षों में भारत की शानदार उपलब्धियों का गर्व से जश्न माना रहे हैं, आप भरोसा कर सकते हैं कि फ्रांस हमेशा आपका साथ देगा ।",FALSE,216,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22212,137190,FALSE,FALSE,hi,NA,NA,NA,,,,"प्रिय मित्र @NarendraModi, प्रिय भारतवासियों, स्वतंत्रता दिवस की हार्दिक बधाइयाँ! आप जब पिछले 75 वर्षों में भारत की शानदार उपलब्धियों का गर्व से जश्न माना रहे हैं, आप भरोसा कर सकते हैं कि फ्रांस हमेशा आपका साथ देगा ।",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T06:02:09Z,1559057838609137700,1559057838609137666,"Dear friend @NarendraModi, dear people of India, congratulations on your Independence Day! As you proudly celebrate India’s stunning achievements in the past 75 years, you can count on France to always stand by your side.",FALSE,221,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14278,101690,FALSE,FALSE,en,NA,NA,NA,,,,"Dear friend @NarendraModi, dear people of India, congratulations on your Independence Day! As you proudly celebrate India’s stunning achievements in the past 75 years, you can count on France to always stand by your side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12T22:34:56Z,1558220516720353300,1558220516720353286,"For 33 years, Salman Rushdie has embodied freedom and the fight against obscurantism. He has just been the victim of a cowardly attack by the forces of hatred and barbarism. His fight is our fight; it is universal. Now more than ever, we stand by his side.",FALSE,256,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,23570,127093,FALSE,FALSE,en,NA,NA,NA,,,,"For 33 years, Salman Rushdie has embodied freedom and the fight against obscurantism. He has just been the victim of a cowardly attack by the forces of hatred and barbarism. His fight is our fight; it is universal. Now more than ever, we stand by his side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
